taxratearea_city,rollyear,usecodedescchar1,effectiveyearbuilt,roll_totalvalue,center_lat,center_lon
INGLEWOOD,2006,Residential,1944,176259,33.93552714,-118.3284628
INGLEWOOD,2006,Residential,1944,178093,33.9560362,-118.3612887
INGLEWOOD,2006,Residential,1944,180721,33.97814184,-118.3528345
INGLEWOOD,2006,Residential,1944,181409,33.97995989,-118.3673709
INGLEWOOD,2006,Residential,1944,181599,33.94153655,-118.3360629
INGLEWOOD,2006,Residential,1944,184945,33.97942527,-118.367601
INGLEWOOD,2006,Residential,1944,185008,33.9364825,-118.3351487
INGLEWOOD,2006,Residential,1944,187732,33.97655411,-118.3358823
INGLEWOOD,2006,Residential,1944,190205,33.96243742,-118.3318245
INGLEWOOD,2006,Residential,1944,190766,33.95037876,-118.3621177
INGLEWOOD,2006,Residential,1944,190848,33.94862679,-118.3587826
INGLEWOOD,2006,Residential,1944,191574,33.95410619,-118.3239892
INGLEWOOD,2006,Residential,1944,192772,33.96206208,-118.3338801
INGLEWOOD,2006,Residential,1944,196642,33.97790752,-118.3692746
INGLEWOOD,2006,Residential,1944,197310,33.9809708,-118.3628449
INGLEWOOD,2006,Residential,1944,197737,33.93510433,-118.3359291
INGLEWOOD,2006,Residential,1944,200646,33.98149259,-118.3660883
INGLEWOOD,2006,Residential,1944,200649,33.97758821,-118.3543148
INGLEWOOD,2006,Residential,1944,201682,33.93799643,-118.3366438
INGLEWOOD,2006,Residential,1944,201848,33.96058335,-118.3592657
INGLEWOOD,2006,Residential,1944,202142,33.98080492,-118.3674769
INGLEWOOD,2006,Residential,1944,202441,33.96618153,-118.321623
INGLEWOOD,2006,Residential,1944,204690,33.96258279,-118.322477
INGLEWOOD,2006,Residential,1944,206630,33.96332318,-118.3289627
INGLEWOOD,2006,Residential,1944,207178,33.94768473,-118.3260917
INGLEWOOD,2006,Residential,1944,207283,33.9504137,-118.3676425
INGLEWOOD,2006,Residential,1944,209472,33.97727708,-118.3610785
INGLEWOOD,2006,Residential,1944,210312,33.96344992,-118.3246526
INGLEWOOD,2006,Residential,1944,210406,33.94875695,-118.3453162
INGLEWOOD,2006,Residential,1944,215012,33.94837171,-118.3260928
INGLEWOOD,2006,Residential,1944,216836,33.9815231,-118.3557775
INGLEWOOD,2006,Residential,1944,217087,33.9791086,-118.3612601
INGLEWOOD,2006,Residential,1944,217493,33.94196568,-118.3395115
INGLEWOOD,2006,Residential,1944,217844,33.9785505,-118.3670429
INGLEWOOD,2006,Residential,1944,219311,33.9629373,-118.335018
INGLEWOOD,2006,Residential,1944,221235,33.95479575,-118.321784
INGLEWOOD,2006,Residential,1944,221378,33.94825627,-118.3631713
INGLEWOOD,2006,Residential,1944,222239,33.9341448,-118.3323151
INGLEWOOD,2006,Residential,1944,222560,33.97977744,-118.3430792
INGLEWOOD,2006,Residential,1944,223016,33.96498007,-118.331221
INGLEWOOD,2006,Residential,1944,223869,33.94964788,-118.3621166
INGLEWOOD,2006,Residential,1944,225210,33.96334514,-118.3328473
INGLEWOOD,2006,Residential,1944,227814,33.95108605,-118.3566298
INGLEWOOD,2006,Residential,1944,227839,33.96316093,-118.3311908
INGLEWOOD,2006,Residential,1944,230321,33.9693473,-118.3205895
INGLEWOOD,2006,Residential,1944,230802,33.95197677,-118.3540719
INGLEWOOD,2006,Residential,1944,231683,33.95816686,-118.3224512
INGLEWOOD,2006,Residential,1944,233368,33.97853565,-118.3668795
INGLEWOOD,2006,Residential,1944,233418,33.97863239,-118.3680275
INGLEWOOD,2006,Residential,1944,233532,33.93414573,-118.3315766
INGLEWOOD,2006,Residential,1944,235715,33.94333422,-118.3478935
INGLEWOOD,2006,Residential,1944,236182,33.98065847,-118.3555971
INGLEWOOD,2006,Residential,1944,236304,33.9573734,-118.3499096
INGLEWOOD,2006,Residential,1944,237566,33.96466742,-118.3234604
INGLEWOOD,2006,Residential,1944,238133,33.93318298,-118.3305228
INGLEWOOD,2006,Residential,1944,239269,33.97998727,-118.3676991
INGLEWOOD,2006,Residential,1944,240208,33.96665217,-118.3191427
INGLEWOOD,2006,Residential,1944,240674,33.9528929,-118.3228957
INGLEWOOD,2006,Residential,1944,243652,33.95065153,-118.3217776
INGLEWOOD,2006,Residential,1944,245334,33.95562121,-118.3458419
INGLEWOOD,2006,Residential,1944,245876,33.96753697,-118.3237878
INGLEWOOD,2006,Residential,1944,249714,33.97559531,-118.3507279
INGLEWOOD,2006,Residential,1944,250861,33.95426912,-118.3472749
INGLEWOOD,2006,Residential,1944,252945,33.95448534,-118.3644987
INGLEWOOD,2006,Residential,1944,256801,33.96392213,-118.3311897
INGLEWOOD,2006,Commercial,1944,260100,33.94472567,-118.3609692
INGLEWOOD,2006,Residential,1944,260100,33.94486315,-118.3609694
INGLEWOOD,2006,Residential,1944,269585,33.96248504,-118.3670624
INGLEWOOD,2006,Residential,1944,272584,33.94611008,-118.3629546
INGLEWOOD,2006,Residential,1944,281169,33.98001464,-118.3680273
INGLEWOOD,2006,Residential,1944,282705,33.96258328,-118.3228068
INGLEWOOD,2006,Residential,1944,283046,33.97465052,-118.3634693
INGLEWOOD,2006,Residential,1944,283486,33.97956605,-118.3694515
INGLEWOOD,2006,Residential,1944,283925,33.98037083,-118.3683241
INGLEWOOD,2006,Residential,1944,288360,33.9463404,-118.350328
INGLEWOOD,2006,Residential,1944,291312,33.9582998,-118.3294908
INGLEWOOD,2006,Residential,1944,291873,33.95665623,-118.3229059
INGLEWOOD,2006,Residential,1944,292415,33.97818928,-118.3608951
INGLEWOOD,2006,Residential,1944,293567,33.96481478,-118.3276194
INGLEWOOD,2006,Residential,1944,295221,33.97829066,-118.3679028
INGLEWOOD,2006,Residential,1944,296607,33.97915173,-118.3682967
INGLEWOOD,2006,Residential,1944,296962,33.95168849,-118.3180613
INGLEWOOD,2006,Residential,1944,308964,33.94634036,-118.3504929
INGLEWOOD,2006,Residential,1944,312660,33.93165767,-118.3421349
INGLEWOOD,2006,Residential,1944,314911,33.97088221,-118.3517546
INGLEWOOD,2006,Residential,1944,324303,33.95306676,-118.3235408
INGLEWOOD,2006,Residential,1944,326121,33.97782868,-118.3605967
INGLEWOOD,2006,Residential,1944,328542,33.95816281,-118.3294891
INGLEWOOD,2006,Residential,1944,332407,33.95331579,-118.3623652
INGLEWOOD,2006,Residential,1944,334034,33.97947978,-118.3682574
INGLEWOOD,2006,Residential,1944,335112,33.97732874,-118.3600906
INGLEWOOD,2006,Residential,1944,336600,33.94153653,-118.3361948
INGLEWOOD,2006,Residential,1944,336627,33.97831577,-118.3642181
INGLEWOOD,2006,Residential,1944,338130,33.96210495,-118.3245011
INGLEWOOD,2006,Residential,1944,351431,33.97846512,-118.3699266
INGLEWOOD,2006,Residential,1944,357000,33.93456067,-118.3299938
INGLEWOOD,2006,Residential,1944,367200,33.96617486,-118.3261256
INGLEWOOD,2006,Commercial,1944,368286,33.93126726,-118.3422828
INGLEWOOD,2006,Residential,1944,374543,33.96724469,-118.3350155
INGLEWOOD,2006,Residential,1944,376555,33.96301253,-118.3311911
INGLEWOOD,2006,Residential,1944,382500,33.96432175,-118.3249791
INGLEWOOD,2006,Residential,1944,392700,33.97724681,-118.3559703
INGLEWOOD,2006,Residential,1944,408000,33.94855058,-118.3649365
INGLEWOOD,2006,Residential,1944,412590,33.93318014,-118.3326326
INGLEWOOD,2006,Residential,1944,413859,33.96248322,-118.3672273
INGLEWOOD,2006,Residential,1944,428400,33.94643232,-118.3598555
INGLEWOOD,2006,Residential,1944,434520,33.9675376,-118.3232931
INGLEWOOD,2006,Residential,1944,438040,33.96330932,-118.3311907
INGLEWOOD,2006,Residential,1944,442170,33.98076976,-118.3679283
INGLEWOOD,2006,Residential,1944,453900,33.94769843,-118.3256793
INGLEWOOD,2006,Residential,1944,456378,33.96247413,-118.3680509
INGLEWOOD,2006,Residential,1944,457776,33.96247595,-118.3678869
INGLEWOOD,2006,Residential,1944,469200,33.9778122,-118.3681259
INGLEWOOD,2006,Residential,1944,480000,33.9345617,-118.3298619
INGLEWOOD,2006,Residential,1944,503553,33.97925173,-118.3696413
INGLEWOOD,2006,Residential,1944,517140,33.97821003,-118.3669186
INGLEWOOD,2006,Residential,1944,570000,33.97956358,-118.3692534
INGLEWOOD,2006,Residential,1944,585000,33.98004202,-118.3683555
INGLEWOOD,2006,Residential,1944,586500,33.95289492,-118.3246268
INGLEWOOD,2006,Residential,1944,663000,33.9640705,-118.3311895
INGLEWOOD,2006,Residential,1944,675000,33.98149158,-118.3640283
INGLEWOOD,2006,Industrial,1944,1586395,33.95694983,-118.3775151
INGLEWOOD,2006,Residential,1945,30112,33.97461916,-118.3522473
INGLEWOOD,2006,Residential,1945,37455,33.93359541,-118.3311816
INGLEWOOD,2006,Residential,1945,38715,33.93620776,-118.3351482
INGLEWOOD,2006,Residential,1945,38719,33.95665391,-118.3279735
INGLEWOOD,2006,Residential,1945,40331,33.96589411,-118.3208806
INGLEWOOD,2006,Residential,1945,41049,33.94631663,-118.3239706
INGLEWOOD,2006,Residential,1945,41583,33.96210332,-118.3233038
INGLEWOOD,2006,Residential,1945,43918,33.96588669,-118.325797
INGLEWOOD,2006,Residential,1945,43920,33.95044995,-118.3224321
INGLEWOOD,2006,Residential,1945,46070,33.9486595,-118.3250627
INGLEWOOD,2006,Residential,1945,47070,33.9794728,-118.3494764
INGLEWOOD,2006,Residential,1945,47504,33.96790428,-118.3239518
INGLEWOOD,2006,Residential,1945,48399,33.96199475,-118.3350182
INGLEWOOD,2006,Residential,1945,48403,33.96258733,-118.3253131
INGLEWOOD,2006,Residential,1945,49019,33.95157781,-118.3540716
INGLEWOOD,2006,Residential,1945,49475,33.96726564,-118.3342038
INGLEWOOD,2006,Residential,1945,49482,33.94875479,-118.3202356
INGLEWOOD,2006,Residential,1945,49837,33.97984062,-118.3419275
INGLEWOOD,2006,Residential,1945,49844,33.94788984,-118.321776
INGLEWOOD,2006,Residential,1945,50377,33.94837247,-118.3643245
INGLEWOOD,2006,Residential,1945,50554,33.96754224,-118.3210877
INGLEWOOD,2006,Residential,1945,50912,33.96292724,-118.32297
INGLEWOOD,2006,Residential,1945,51277,33.96466476,-118.3253072
INGLEWOOD,2006,Residential,1945,52346,33.94865812,-118.3224341
INGLEWOOD,2006,Residential,1945,52354,33.97728825,-118.3618272
INGLEWOOD,2006,Residential,1945,52890,33.962104,-118.324128
INGLEWOOD,2006,Residential,1945,53250,33.95479109,-118.3180648
INGLEWOOD,2006,Residential,1945,53782,33.95899341,-118.3239969
INGLEWOOD,2006,Residential,1945,53966,33.9585773,-118.3279779
INGLEWOOD,2006,Residential,1945,55043,33.94823438,-118.3185045
INGLEWOOD,2006,Residential,1945,55044,33.96388042,-118.3342089
INGLEWOOD,2006,Residential,1945,55756,33.96287396,-118.3193957
INGLEWOOD,2006,Residential,1945,57016,33.96389093,-118.3275816
INGLEWOOD,2006,Residential,1945,57730,33.96380967,-118.3249808
INGLEWOOD,2006,Residential,1945,58527,33.96590735,-118.3198969
INGLEWOOD,2006,Residential,1945,60607,33.95445028,-118.3224461
INGLEWOOD,2006,Residential,1945,60643,33.94616647,-118.3256767
INGLEWOOD,2006,Residential,1945,61073,33.96181705,-118.3245024
INGLEWOOD,2006,Residential,1945,61439,33.96880846,-118.3227949
INGLEWOOD,2006,Residential,1945,61503,33.95047669,-118.3185058
INGLEWOOD,2006,Residential,1945,62938,33.96206421,-118.3321661
INGLEWOOD,2006,Residential,1945,64983,33.97772094,-118.3555641
INGLEWOOD,2006,Residential,1945,66640,33.95679132,-118.3279738
INGLEWOOD,2006,Residential,1945,67155,33.96297132,-118.3338797
INGLEWOOD,2006,Residential,1945,69392,33.97844375,-118.369744
INGLEWOOD,2006,Residential,1945,69711,33.9355251,-118.3300287
INGLEWOOD,2006,Residential,1945,74473,33.95686671,-118.3202433
INGLEWOOD,2006,Residential,1945,74982,33.97550693,-118.367505
INGLEWOOD,2006,Residential,1945,76117,33.96059984,-118.3191445
INGLEWOOD,2006,Residential,1945,76126,33.94633109,-118.320235
INGLEWOOD,2006,Residential,1945,77922,33.94600991,-118.3556758
INGLEWOOD,2006,Residential,1945,79207,33.97958411,-118.3539391
INGLEWOOD,2006,Residential,1945,80540,33.93318534,-118.3285449
INGLEWOOD,2006,Residential,1945,81120,33.95665766,-118.3239941
INGLEWOOD,2006,Residential,1945,82227,33.9566472,-118.3217872
INGLEWOOD,2006,Residential,1945,84793,33.93456271,-118.3290707
INGLEWOOD,2006,Residential,1945,86163,33.97536337,-118.3398287
INGLEWOOD,2006,Residential,1945,86185,33.96308849,-118.3644862
INGLEWOOD,2006,Residential,1945,88993,33.96754184,-118.3214175
INGLEWOOD,2006,Residential,1945,89110,33.95738467,-118.3191547
INGLEWOOD,2006,Residential,1945,89671,33.94807554,-118.3246165
INGLEWOOD,2006,Residential,1945,89763,33.98105387,-118.3605296
INGLEWOOD,2006,Residential,1945,91540,33.96516663,-118.3315101
INGLEWOOD,2006,Residential,1945,92948,33.94598486,-118.3202348
INGLEWOOD,2006,Residential,1945,93083,33.98005716,-118.3688773
INGLEWOOD,2006,Residential,1945,93806,33.96543991,-118.3213277
INGLEWOOD,2006,Residential,1945,93894,33.95306603,-118.3228964
INGLEWOOD,2006,Residential,1945,93971,33.9529548,-118.3679654
INGLEWOOD,2006,Residential,1945,95127,33.96243558,-118.3328487
INGLEWOOD,2006,Commercial,1945,97383,33.98025798,-118.3585173
INGLEWOOD,2006,Residential,1945,98089,33.97625005,-118.3494258
INGLEWOOD,2006,Residential,1945,99040,33.9463176,-118.325677
INGLEWOOD,2006,Residential,1945,100283,33.98061368,-118.3550106
INGLEWOOD,2006,Residential,1945,101134,33.95758782,-118.3679909
INGLEWOOD,2006,Commercial,1945,102095,33.97816272,-118.3572834
INGLEWOOD,2006,Residential,1945,102537,33.97194187,-118.3502549
INGLEWOOD,2006,Residential,1945,102571,33.94616512,-118.3235251
INGLEWOOD,2006,Residential,1945,105885,33.95755809,-118.3195998
INGLEWOOD,2006,Residential,1945,105887,33.97758588,-118.3534929
INGLEWOOD,2006,Residential,1945,106619,33.96791575,-118.3189102
INGLEWOOD,2006,Residential,1945,109862,33.97874514,-118.3625801
INGLEWOOD,2006,Residential,1945,110654,33.95576167,-118.35919
INGLEWOOD,2006,Residential,1945,113374,33.93263079,-118.3317767
INGLEWOOD,2006,Residential,1945,114405,33.93648086,-118.3399019
INGLEWOOD,2006,Residential,1945,116560,33.97480087,-118.3665536
INGLEWOOD,2006,Residential,1945,117632,33.98107427,-118.3382786
INGLEWOOD,2006,Residential,1945,117655,33.96971852,-118.3194017
INGLEWOOD,2006,Residential,1945,125244,33.94991666,-118.3577022
INGLEWOOD,2006,Residential,1945,125941,33.96293729,-118.3463531
INGLEWOOD,2006,Residential,1945,126799,33.97731368,-118.3454536
INGLEWOOD,2006,Residential,1945,127333,33.94797251,-118.3250615
INGLEWOOD,2006,Residential,1945,131134,33.98141495,-118.348683
INGLEWOOD,2006,Residential,1945,133434,33.93263461,-118.3287436
INGLEWOOD,2006,Residential,1945,133888,33.96060521,-118.322981
INGLEWOOD,2006,Residential,1945,138648,33.94152855,-118.3399743
INGLEWOOD,2006,Residential,1945,138692,33.94884437,-118.3609619
INGLEWOOD,2006,Residential,1945,141378,33.95693029,-118.3224508
INGLEWOOD,2006,Residential,1945,142237,33.97556395,-118.3469932
INGLEWOOD,2006,Residential,1945,142852,33.9680621,-118.3342056
INGLEWOOD,2006,Residential,1945,144159,33.95065086,-118.3202362
INGLEWOOD,2006,Residential,1945,144654,33.94604645,-118.3546114
INGLEWOOD,2006,Residential,1945,145511,33.95190304,-118.360976
INGLEWOOD,2006,Residential,1945,145703,33.9582364,-118.3598597
INGLEWOOD,2006,Residential,1945,146224,33.96598295,-118.3343725
INGLEWOOD,2006,Residential,1945,147080,33.9486953,-118.3463877
INGLEWOOD,2006,Industrial,1945,147900,33.95307023,-118.3554956
INGLEWOOD,2006,Residential,1945,148902,33.96401029,-118.3267406
INGLEWOOD,2006,Residential,1945,149538,33.94880283,-118.3562556
INGLEWOOD,2006,Residential,1945,151889,33.95334299,-118.361254
INGLEWOOD,2006,Residential,1945,152713,33.94966956,-118.3453955
INGLEWOOD,2006,Residential,1945,152851,33.93359202,-118.3339785
INGLEWOOD,2006,Residential,1945,155129,33.97921041,-118.365008
INGLEWOOD,2006,Residential,1945,155458,33.95999886,-118.3601458
INGLEWOOD,2006,Residential,1945,156927,33.94691571,-118.3594212
INGLEWOOD,2006,Residential,1945,157129,33.97804856,-118.3365647
INGLEWOOD,2006,Residential,1945,157453,33.97829435,-118.3431983
INGLEWOOD,2006,Residential,1945,158084,33.94826565,-118.357734
INGLEWOOD,2006,Residential,1945,158307,33.96139674,-118.3459714
INGLEWOOD,2006,Residential,1945,158568,33.94883896,-118.3636645
INGLEWOOD,2006,Residential,1945,159418,33.94740992,-118.3260912
INGLEWOOD,2006,Residential,1945,160885,33.9520107,-118.3588425
INGLEWOOD,2006,Residential,1945,160936,33.94427422,-118.3511704
INGLEWOOD,2006,Commercial,1945,162687,33.95256346,-118.3530377
INGLEWOOD,2006,Residential,1945,162897,33.9766656,-118.349093
INGLEWOOD,2006,Residential,1945,165364,33.98114794,-118.3471376
INGLEWOOD,2006,Residential,1945,168698,33.93744437,-118.340563
INGLEWOOD,2006,Residential,1945,168699,33.93606435,-118.3426703
INGLEWOOD,2006,Residential,1945,168887,33.96966566,-118.3521654
INGLEWOOD,2006,Residential,1945,169823,33.94673532,-118.3235259
INGLEWOOD,2006,Residential,1945,173693,33.9561804,-118.3185112
INGLEWOOD,2006,Residential,1945,174322,33.95479218,-118.3679967
INGLEWOOD,2006,Residential,1945,174330,33.9778902,-118.3629777
INGLEWOOD,2006,Residential,1945,174869,33.98016283,-118.3373783
INGLEWOOD,2006,Residential,1945,174990,33.97872617,-118.3569982
INGLEWOOD,2006,Residential,1945,175068,33.97841423,-118.3653996
INGLEWOOD,2006,Residential,1945,175138,33.95330634,-118.3661878
INGLEWOOD,2006,Residential,1945,177595,33.96181791,-118.325381
INGLEWOOD,2006,Commercial,1945,182337,33.93828058,-118.3435209
INGLEWOOD,2006,Residential,1945,183543,33.95462134,-118.3206878
INGLEWOOD,2006,Residential,1945,184529,33.9458641,-118.3228819
INGLEWOOD,2006,Residential,1945,185258,33.94964977,-118.3649383
INGLEWOOD,2006,Residential,1945,187188,33.95375852,-118.3228989
INGLEWOOD,2006,Residential,1945,188338,33.94714789,-118.3239721
INGLEWOOD,2006,Residential,1945,189071,33.93607099,-118.3339528
INGLEWOOD,2006,Residential,1945,190204,33.97760419,-118.338574
INGLEWOOD,2006,Residential,1945,190681,33.98026079,-118.3456504
INGLEWOOD,2006,Commercial,1945,190825,33.95968061,-118.3246407
INGLEWOOD,2006,Residential,1945,191545,33.96259015,-118.3263038
INGLEWOOD,2006,Residential,1945,191877,33.96698962,-118.3293433
INGLEWOOD,2006,Residential,1945,193490,33.96313672,-118.3621164
INGLEWOOD,2006,Residential,1945,195016,33.97872479,-118.362128
INGLEWOOD,2006,Residential,1945,195198,33.9566555,-118.3224504
INGLEWOOD,2006,Residential,1945,195450,33.94700012,-118.3478206
INGLEWOOD,2006,Residential,1945,195665,33.93456218,-118.3288069
INGLEWOOD,2006,Residential,1945,196640,33.95753555,-118.3658829
INGLEWOOD,2006,Residential,1945,197140,33.97811057,-118.3657345
INGLEWOOD,2006,Residential,1945,197459,33.94838446,-118.3239744
INGLEWOOD,2006,Residential,1945,197899,33.97944704,-118.3462921
INGLEWOOD,2006,Residential,1945,198472,33.95125413,-118.3671139
INGLEWOOD,2006,Residential,1945,199101,33.92735207,-118.333157
INGLEWOOD,2006,Commercial,1945,200303,33.95353604,-118.3443275
INGLEWOOD,2006,Residential,1945,200476,33.95679688,-118.3257172
INGLEWOOD,2006,Residential,1945,200646,33.95295804,-118.3654226
INGLEWOOD,2006,Residential,1945,200751,33.96426319,-118.328016
INGLEWOOD,2006,Residential,1945,201425,33.98006142,-118.3550081
INGLEWOOD,2006,Residential,1945,201856,33.9501574,-118.3587752
INGLEWOOD,2006,Residential,1945,202053,33.94997155,-118.3632723
INGLEWOOD,2006,Residential,1945,202329,33.94812625,-118.3468324
INGLEWOOD,2006,Residential,1945,204194,33.97827071,-118.3637013
INGLEWOOD,2006,Residential,1945,204218,33.96380544,-118.3180714
INGLEWOOD,2006,Residential,1945,204471,33.97669781,-118.3684226
INGLEWOOD,2006,Residential,1945,204480,33.94885222,-118.3641603
INGLEWOOD,2006,Residential,1945,205210,33.95844311,-118.3235507
INGLEWOOD,2006,Residential,1945,205380,33.98150365,-118.3451227
INGLEWOOD,2006,Residential,1945,207141,33.98143871,-118.3532072
INGLEWOOD,2006,Residential,1945,210796,33.93359347,-118.3327641
INGLEWOOD,2006,Residential,1945,211278,33.93702933,-118.3417407
INGLEWOOD,2006,Residential,1945,214283,33.96425194,-118.3345381
